#isolate	predicted_serotype	attributes	genes_identified	locus_location	region_I_genes	region_II_genes	region_III_genes	IS1016_hits
SRX6601880	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601880 len=1141656 cov=78.9 corr=0 origname=Contig_4_78.9164_pilon sw=shovill-skesa/1.1.0 date=20201223:728554-740979	4/4	3/3	2/2	0
SRX6601881	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601881 len=724972 cov=86.1 corr=0 origname=Contig_8_86.0636_pilon sw=shovill-skesa/1.1.0 date=20201223:311866-324291	4/4	3/3	2/2	0
SRX6601882	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00003|SRX6601882 len=341800 cov=84.0 corr=0 origname=Contig_9_83.9995_pilon sw=shovill-skesa/1.1.0 date=20201227:25593-43657	4/4	8/8	2/2	0
SRX6601883	type_d	full_gene_complement	hcsB,hcsA,dcs5,dcs4,dcs3,dcs2,dcs1,bexD,bexC,bexB,bexA	gnl|contig00011|SRX6601883 len=59302 cov=54.5 corr=0 origname=Contig_10_54.4969_pilon sw=shovill-skesa/1.1.0 date=20210102:1660-17422	4/4	5/5	2/2	2
SRX6601884	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601884 len=563936 cov=89.1 corr=0 origname=Contig_4_89.094_pilon sw=shovill-skesa/1.1.0 date=20210103:150608-163033	4/4	3/3	2/2	0
SRX6601885	cap_not_found	-	-	-	-	-	-	-
SRX6601886	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601886 len=455491 cov=89.9 corr=0 origname=Contig_11_89.9367_pilon sw=shovill-skesa/1.1.0 date=20210102:150936-163361	4/4	3/3	2/2	0
SRX6601887	cap_not_found	-	-	-	-	-	-	-
SRX6601888	type_b	full_gene_complement,fragmented_locus	bexA;bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB	gnl|contig00027|SRX6601888 len=724 cov=84.6 corr=0 origname=Contig_3_84.6364_pilon sw=shovill-skesa/1.1.0 date=20201226:181-723;gnl|contig00015|SRX6601888 len=17330 cov=148.9 corr=0 origname=Contig_27_148.875_pilon sw=shovill-skesa/1.1.0 date=20201226:85-15125	4/4	4/4	2/2	2
SRX6601889	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601889 len=324423 cov=85.0 corr=0 origname=Contig_10_85.0006_pilon sw=shovill-skesa/1.1.0 date=20210103:25063-43127	4/4	8/8	2/2	0
SRX6601890	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00001|SRX6601890 len=1150542 cov=85.8 corr=0 origname=Contig_10_85.7707_pilon sw=shovill-skesa/1.1.0 date=20201224:401064-413489	4/4	3/3	2/2	0
SRX6601891	cap_not_found	-	-	-	-	-	-	-
SRX6601892	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601892 len=955545 cov=77.9 corr=0 origname=Contig_3_77.9217_pilon sw=shovill-skesa/1.1.0 date=20201224:650981-663406	4/4	3/3	2/2	0
SRX6601893	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00001|SRX6601893 len=1150039 cov=86.8 corr=0 origname=Contig_9_86.7739_pilon sw=shovill-skesa/1.1.0 date=20210104:400683-413108	4/4	3/3	2/2	0
SRX6601894	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601894 len=904900 cov=87.4 corr=0 origname=Contig_10_87.3664_pilon sw=shovill-skesa/1.1.0 date=20201228:491765-504190	4/4	3/3	2/2	0
SRX6601895	cap_not_found	-	-	-	-	-	-	-
SRX6601896	cap_not_found	-	-	-	-	-	-	-
SRX6601897	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00001|SRX6601897 len=1150719 cov=81.7 corr=0 origname=Contig_10_81.679_pilon sw=shovill-skesa/1.1.0 date=20201226:402772-415197	4/4	3/3	2/2	0
SRX6601898	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00001|SRX6601898 len=1146200 cov=84.9 corr=0 origname=Contig_9_84.9203_pilon sw=shovill-skesa/1.1.0 date=20210103:400735-413160	4/4	3/3	2/2	0
SRX6601899	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601899 len=564083 cov=93.9 corr=0 origname=Contig_8_93.9374_pilon sw=shovill-skesa/1.1.0 date=20201226:150938-163363	4/4	3/3	2/2	0
SRX6601900	type_a	full_gene_complement	bexA,bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB	gnl|contig00015|SRX6601900 len=14719 cov=78.6 corr=0 origname=Contig_7_78.623_pilon sw=shovill-skesa/1.1.0 date=20201225:181-13231	4/4	4/4	2/2	1
SRX6601901	cap_not_found	-	-	-	-	-	-	-
SRX6601902	type_d	full_gene_complement	bexA,bexB,bexC,bexD,dcs1,dcs2,dcs3,dcs4,dcs5,hcsA,hcsB	gnl|contig00001|SRX6601902 len=519388 cov=66.0 corr=0 origname=Contig_6_65.9572_pilon sw=shovill-skesa/1.1.0 date=20201227:196261-212023	4/4	5/5	2/2	2
SRX6601903	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601903 len=531077 cov=91.3 corr=0 origname=Contig_5_91.2572_pilon sw=shovill-skesa/1.1.0 date=20201225:150946-163371	4/4	3/3	2/2	0
SRX6601904	cap_not_found	-	-	-	-	-	-	-
SRX6601905	cap_not_found	-	-	-	-	-	-	-
SRX6601906	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601906 len=1141654 cov=85.1 corr=0 origname=Contig_11_85.1216_pilon sw=shovill-skesa/1.1.0 date=20201226:728511-740936	4/4	3/3	2/2	0
SRX6601907	cap_not_found	-	-	-	-	-	-	-
SRX6601908	cap_not_found	-	-	-	-	-	-	-
SRX6601909	cap_not_found	-	-	-	-	-	-	-
SRX6601910	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00023|SRX6601910 len=17354 cov=211.9 corr=0 origname=Contig_48_211.884_pilon sw=shovill-skesa/1.1.0 date=20201226:85-15149;gnl|contig00048|SRX6601910 len=724 cov=133.2 corr=0 origname=Contig_8_133.161_pilon sw=shovill-skesa/1.1.0 date=20201226:181-723	4/4	4/4	2/2	2
SRX6601911	type_a	full_gene_complement	bexA,bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB	gnl|contig00001|SRX6601911 len=609038 cov=87.2 corr=0 origname=Contig_18_87.2037_pilon sw=shovill-skesa/1.1.0 date=20201226:295437-309589	4/4	4/4	2/2	0
SRX6601912	type_a	full_gene_complement	bexA,bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB	gnl|contig00014|SRX6601912 len=14719 cov=164.9 corr=0 origname=Contig_4_164.883_pilon sw=shovill-skesa/1.1.0 date=20201227:181-13231	4/4	4/4	2/2	1
SRX6601913	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00014|SRX6601913 len=17330 cov=169.8 corr=0 origname=Contig_24_169.759_pilon sw=shovill-skesa/1.1.0 date=20201223:85-15125;gnl|contig00023|SRX6601913 len=724 cov=88.4 corr=0 origname=Contig_6_88.3622_pilon sw=shovill-skesa/1.1.0 date=20201223:181-723	4/4	4/4	2/2	2
SRX6601914	cap_not_found	-	-	-	-	-	-	-
SRX6601916	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601916 len=460990 cov=87.1 corr=0 origname=Contig_11_87.148_pilon sw=shovill-skesa/1.1.0 date=20201226:148209-166273	4/4	8/8	2/2	0
SRX6601917	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00020|SRX6601917 len=17356 cov=160.2 corr=0 origname=Contig_40_160.157_pilon sw=shovill-skesa/1.1.0 date=20201223:85-15151;gnl|contig00040|SRX6601917 len=724 cov=83.6 corr=0 origname=Contig_8_83.5824_pilon sw=shovill-skesa/1.1.0 date=20201223:181-723	4/4	4/4	2/2	2
SRX6601918	cap_not_found	-	-	-	-	-	-	-
SRX6601919	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601919 len=285657 cov=86.8 corr=0 origname=Contig_3_86.763_pilon sw=shovill-skesa/1.1.0 date=20201228:26056-44120	4/4	8/8	2/2	0
SRX6601920	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601920 len=285651 cov=87.1 corr=0 origname=Contig_5_87.0723_pilon sw=shovill-skesa/1.1.0 date=20201228:26049-44113	4/4	8/8	2/2	0
SRX6601921	cap_not_found	-	-	-	-	-	-	-
SRX6601923	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601923 len=668855 cov=72.3 corr=0 origname=Contig_9_72.3479_pilon sw=shovill-skesa/1.1.0 date=20201224:409263-427327	4/4	8/8	2/2	0
SRX6601924	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00007|SRX6601924 len=130931 cov=81.9 corr=0 origname=Contig_13_81.859_pilon sw=shovill-skesa/1.1.0 date=20201222:25081-43153	4/4	8/8	2/2	0
SRX6601925	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601925 len=666644 cov=80.1 corr=0 origname=Contig_7_80.0824_pilon sw=shovill-skesa/1.1.0 date=20210103:353913-371977	4/4	8/8	2/2	0
SRX6601926	cap_not_found	-	-	-	-	-	-	-
SRX6601927	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601927 len=1088117 cov=86.1 corr=0 origname=Contig_15_86.1337_pilon sw=shovill-skesa/1.1.0 date=20201223:675022-687447	4/4	3/3	2/2	0
SRX6601928	cap_not_found	-	-	-	-	-	-	-
SRX6601929	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601929 len=1033033 cov=79.4 corr=0 origname=Contig_17_79.423_pilon sw=shovill-skesa/1.1.0 date=20201223:728488-740913	4/4	3/3	2/2	0
SRX6601930	cap_not_found	-	-	-	-	-	-	-
SRX6601931	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601931 len=1088320 cov=78.4 corr=0 origname=Contig_10_78.365_pilon sw=shovill-skesa/1.1.0 date=20201226:675147-687572	4/4	3/3	2/2	0
SRX6601933	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601933 len=668983 cov=82.1 corr=0 origname=Contig_11_82.1174_pilon sw=shovill-skesa/1.1.0 date=20210103:409381-427445	4/4	8/8	2/2	0
SRX6601934	cap_not_found	-	-	-	-	-	-	-
SRX6601935	cap_not_found	-	-	-	-	-	-	-
SRX6601936	cap_not_found	-	-	-	-	-	-	-
SRX6601937	cap_not_found	-	-	-	-	-	-	-
SRX6601938	type_a	full_gene_complement	bexA,bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB	gnl|contig00001|SRX6601938 len=608934 cov=90.6 corr=0 origname=Contig_16_90.6102_pilon sw=shovill-skesa/1.1.0 date=20210103:295374-309517	4/4	4/4	2/2	0
SRX6601939	cap_not_found	-	-	-	-	-	-	-
SRX6601940	cap_not_found	-	-	-	-	-	-	-
SRX6601941	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601941 len=666812 cov=85.5 corr=0 origname=Contig_11_85.4893_pilon sw=shovill-skesa/1.1.0 date=20201226:354044-372108	4/4	8/8	2/2	0
SRX6601942	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00001|SRX6601942 len=1150024 cov=86.0 corr=0 origname=Contig_10_85.9822_pilon sw=shovill-skesa/1.1.0 date=20201223:400833-413258	4/4	3/3	2/2	0
SRX6601943	cap_not_found	-	-	-	-	-	-	-
SRX6601944	cap_not_found	-	-	-	-	-	-	-
SRX6601945	cap_not_found	-	-	-	-	-	-	-
SRX6601946	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00001|SRX6601946 len=1150225 cov=84.8 corr=0 origname=Contig_10_84.7639_pilon sw=shovill-skesa/1.1.0 date=20201223:400656-413081	4/4	3/3	2/2	0
SRX6601947	cap_not_found	-	-	-	-	-	-	-
SRX6601948	cap_not_found	-	-	-	-	-	-	-
SRX6601949	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601949 len=341785 cov=90.0 corr=0 origname=Contig_12_89.977_pilon sw=shovill-skesa/1.1.0 date=20210103:25594-43658	4/4	8/8	2/2	0
SRX6601950	type_a	full_gene_complement,fragmented_locus	bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB;bexA	gnl|contig00015|SRX6601950 len=14674 cov=181.3 corr=0 origname=Contig_20_181.308_pilon sw=shovill-skesa/1.1.0 date=20201226:85-12492;gnl|contig00020|SRX6601950 len=724 cov=92.0 corr=0 origname=Contig_6_91.9801_pilon sw=shovill-skesa/1.1.0 date=20201226:181-723	4/4	4/4	2/2	1
SRX6601951	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601951 len=338259 cov=87.6 corr=0 origname=Contig_13_87.649_pilon sw=shovill-skesa/1.1.0 date=20210103:25407-43471	4/4	8/8	2/2	0
SRX6601952	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601952 len=1032920 cov=80.6 corr=0 origname=Contig_13_80.616_pilon sw=shovill-skesa/1.1.0 date=20201224:728365-740790	4/4	3/3	2/2	0
SRX6601953	cap_not_found	-	-	-	-	-	-	-
SRX6601954	cap_not_found	-	-	-	-	-	-	-
SRX6601955	type_e	full_gene_complement	bexA,bexB,bexC,bexD,ecs1,ecs2,ecs3,ecs4,ecs5,ecs6,ecs7,ecs8,hcsA,hcsB	gnl|contig00001|SRX6601955 len=1218102 cov=80.9 corr=0 origname=Contig_12_80.9364_pilon sw=shovill-skesa/1.1.0 date=20201223:371423-389487	4/4	8/8	2/2	0
SRX6601956	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601956 len=773287 cov=79.3 corr=0 origname=Contig_5_79.2625_pilon sw=shovill-skesa/1.1.0 date=20201227:728452-740877	4/4	3/3	2/2	0
SRX6601957	cap_not_found	-	-	-	-	-	-	-
SRX6601958	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601958 len=284684 cov=74.2 corr=0 origname=Contig_12_74.1738_pilon sw=shovill-skesa/1.1.0 date=20201227:25082-43146	4/4	8/8	2/2	0
SRX6601959	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601959 len=363274 cov=83.6 corr=0 origname=Contig_9_83.5732_pilon sw=shovill-skesa/1.1.0 date=20201225:318299-330725	4/4	3/3	2/2	0
SRX6601960	cap_not_found	-	-	-	-	-	-	-
SRX6601961	cap_not_found	-	-	-	-	-	-	-
SRX6601963	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00017|SRX6601963 len=17330 cov=150.8 corr=0 origname=Contig_30_150.774_pilon sw=shovill-skesa/1.1.0 date=20201223:85-15125;gnl|contig00029|SRX6601963 len=724 cov=78.9 corr=0 origname=Contig_8_78.9375_pilon sw=shovill-skesa/1.1.0 date=20201223:181-723	4/4	4/4	2/2	2
SRX6601964	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601964 len=338923 cov=91.1 corr=0 origname=Contig_20_91.0781_pilon sw=shovill-skesa/1.1.0 date=20210103:26137-44201	4/4	8/8	2/2	0
SRX6601965	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00011|SRX6601965 len=34202 cov=89.9 corr=0 origname=Contig_8_89.8784_pilon sw=shovill-skesa/1.1.0 date=20210102:8318-20743	4/4	3/3	2/2	0
SRX6601966	type_b	full_gene_complement,fragmented_locus	bexA,bexB,bexC,bexD,bcs1,bcs2,bcs3;bcs4,hcsA,hcsB	gnl|contig00045|SRX6601966 len=10708 cov=90.3 corr=0 origname=Contig_18_90.314_pilon sw=shovill-skesa/1.1.0 date=20201226:181-10605;gnl|contig00013|SRX6601966 len=46022 cov=56.0 corr=0 origname=Contig_26_56.0412_pilon sw=shovill-skesa/1.1.0 date=20201226:2-5116	4/4	4/4	2/2	1
SRX6601967	type_c	full_gene_complement	bexA,bexB,bexC,bexD,ccs1,ccs2,ccs3,ccs4,hcsA,hcsB	gnl|contig00001|SRX6601967 len=837355 cov=71.6 corr=0 origname=Contig_9_71.639_pilon sw=shovill-skesa/1.1.0 date=20210102:557058-571695	4/4	4/4	2/2	2
SRX6601968	cap_not_found	-	-	-	-	-	-	-
SRX6601969	type_f	full_gene_complement	bexA,bexB,bexC,bexD,fcs1,fcs2,fcs3,hcsA,hcsB	gnl|contig00001|SRX6601969 len=1041372 cov=82.4 corr=0 origname=Contig_4_82.4174_pilon sw=shovill-skesa/1.1.0 date=20201223:292128-304553	4/4	3/3	2/2	0
SRX6601970	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601970 len=531996 cov=93.3 corr=0 origname=Contig_5_93.2619_pilon sw=shovill-skesa/1.1.0 date=20201224:150961-163386	4/4	3/3	2/2	0
SRX6601971	cap_not_found	-	-	-	-	-	-	-
SRX6601972	cap_not_found	-	-	-	-	-	-	-
SRX6601973	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601973 len=1088307 cov=84.6 corr=0 origname=Contig_7_84.5586_pilon sw=shovill-skesa/1.1.0 date=20201228:675172-687597	4/4	3/3	2/2	0
SRX6601975	type_d	full_gene_complement	bexA,bexB,bexC,bexD,dcs1,dcs2,dcs3,dcs4,dcs5,hcsA,hcsB	gnl|contig00001|SRX6601975 len=365076 cov=76.0 corr=0 origname=Contig_15_76.033_pilon sw=shovill-skesa/1.1.0 date=20201227:41930-57692	4/4	5/5	2/2	2
SRX6601976	type_a	full_gene_complement	bexA,bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB	gnl|contig00015|SRX6601976 len=14719 cov=149.5 corr=0 origname=Contig_6_149.513_pilon sw=shovill-skesa/1.1.0 date=20210103:181-13231	4/4	4/4	2/2	1
SRX6601977	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601977 len=608406 cov=83.3 corr=0 origname=Contig_9_83.26_pilon sw=shovill-skesa/1.1.0 date=20201224:348804-366868	4/4	8/8	2/2	0
SRX6601978	cap_not_found	-	-	-	-	-	-	-
SRX6601979	cap_not_found	-	-	-	-	-	-	-
SRX6601980	type_c	full_gene_complement,truncated_genes	bexA,bexB,bexC,bexD,ccs1,ccs2,ccs2*,ccs3,ccs4,hcsA,hcsB	gnl|contig00001|SRX6601980 len=837480 cov=80.1 corr=0 origname=Contig_6_80.0703_pilon sw=shovill-skesa/1.1.0 date=20201224:557159-571795	4/4	4/4	2/2	2
SRX6601981	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601981 len=341949 cov=90.5 corr=0 origname=Contig_5_90.4615_pilon sw=shovill-skesa/1.1.0 date=20201224:26056-44120	4/4	8/8	2/2	0
SRX6601982	cap_not_found	-	-	-	-	-	-	-
SRX6601983	cap_not_found	-	-	-	-	-	-	-
SRX6601984	cap_not_found	-	-	-	-	-	-	-
SRX6601986	cap_not_found	-	-	-	-	-	-	-
SRX6601987	cap_not_found	-	-	-	-	-	-	-
SRX6601988	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00002|SRX6601988 len=341785 cov=89.6 corr=0 origname=Contig_6_89.5557_pilon sw=shovill-skesa/1.1.0 date=20201227:25594-43658	4/4	8/8	2/2	0
SRX6601989	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601989 len=564089 cov=92.4 corr=0 origname=Contig_6_92.4188_pilon sw=shovill-skesa/1.1.0 date=20210102:150934-163359	4/4	3/3	2/2	0
SRX6601990	cap_not_found	-	-	-	-	-	-	-
SRX6601991	cap_not_found	-	-	-	-	-	-	-
SRX6601992	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00012|SRX6601992 len=17319 cov=169.6 corr=0 origname=Contig_18_169.597_pilon sw=shovill-skesa/1.1.0 date=20201228:85-15125;gnl|contig00018|SRX6601992 len=724 cov=101.8 corr=0 origname=Contig_6_101.795_pilon sw=shovill-skesa/1.1.0 date=20201228:181-723	4/4	4/4	2/2	1
SRX6601993	type_e	full_gene_complement	hcsB,hcsA,ecs8,ecs7,ecs6,ecs5,ecs4,ecs3,ecs2,ecs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601993 len=445593 cov=90.7 corr=0 origname=Contig_7_90.7415_pilon sw=shovill-skesa/1.1.0 date=20201227:25407-43471	4/4	8/8	2/2	0
SRX6601994	type_a	full_gene_complement	bexA,bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB	gnl|contig00012|SRX6601994 len=14719 cov=102.5 corr=0 origname=Contig_4_102.49_pilon sw=shovill-skesa/1.1.0 date=20210103:181-13231	4/4	4/4	2/2	1
SRX6601995	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00016|SRX6601995 len=17356 cov=158.8 corr=0 origname=Contig_32_158.85_pilon sw=shovill-skesa/1.1.0 date=20201227:85-15151;gnl|contig00031|SRX6601995 len=724 cov=53.1 corr=0 origname=Contig_9_53.1179_pilon sw=shovill-skesa/1.1.0 date=20201227:181-723	4/4	4/4	2/2	2
SRX6601996	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6601996 len=1088341 cov=85.9 corr=0 origname=Contig_14_85.9394_pilon sw=shovill-skesa/1.1.0 date=20201223:675202-687627	4/4	3/3	2/2	0
SRX6601997	cap_not_found	-	-	-	-	-	-	-
SRX6601998	type_b	full_gene_complement,fragmented_locus	bexA;bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB	gnl|contig00024|SRX6601998 len=724 cov=158.4 corr=0 origname=Contig_4_158.402_pilon sw=shovill-skesa/1.1.0 date=20201226:181-723;gnl|contig00015|SRX6601998 len=17356 cov=229.3 corr=0 origname=Contig_24_229.299_pilon sw=shovill-skesa/1.1.0 date=20201226:85-15151	4/4	4/4	2/2	2
SRX6601999	type_b	full_gene_complement,fragmented_locus	bexB,bexC,bexD,bcs1,bcs2,bcs3,bcs4,hcsA,hcsB;bexA	gnl|contig00018|SRX6601999 len=17356 cov=148.7 corr=0 origname=Contig_36_148.673_pilon sw=shovill-skesa/1.1.0 date=20201224:85-15151;gnl|contig00036|SRX6601999 len=724 cov=70.6 corr=0 origname=Contig_6_70.6151_pilon sw=shovill-skesa/1.1.0 date=20201224:181-723	4/4	4/4	2/2	2
SRX6602000	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6602000 len=1064175 cov=77.1 corr=0 origname=Contig_14_77.0731_pilon sw=shovill-skesa/1.1.0 date=20201224:651092-663517	4/4	3/3	2/2	0
SRX6602001	type_a	full_gene_complement	bexA,bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB	gnl|contig00015|SRX6602001 len=15411 cov=206.5 corr=0 origname=Contig_9_206.492_pilon sw=shovill-skesa/1.1.0 date=20201225:873-13923	4/4	4/4	2/2	1
SRX6602002	cap_not_found	-	-	-	-	-	-	-
SRX6602003	type_a	full_gene_complement	bexA,bexB,bexC,bexD,acs1,acs2,acs3,acs4,hcsA,hcsB	gnl|contig00013|SRX6602003 len=14719 cov=69.0 corr=0 origname=Contig_7_69.012_pilon sw=shovill-skesa/1.1.0 date=20210102:181-13231	4/4	4/4	2/2	1
SRX6602004	type_f	full_gene_complement	hcsB,hcsA,fcs3,fcs2,fcs1,bexD,bexC,bexB,bexA	gnl|contig00001|SRX6602004 len=979780 cov=68.8 corr=0 origname=Contig_10_68.7833_pilon sw=shovill-skesa/1.1.0 date=20201223:675209-687634	4/4	3/3	2/2	0
SRX6602005	cap_not_found	-	-	-	-	-	-	-
SRX6602006	cap_not_found	-	-	-	-	-	-	-
SRX6602007	cap_not_found	-	-	-	-	-	-	-
SRX6602008	cap_not_found	-	-	-	-	-	-	-
