task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem
5298	22/214ce8	532525	count_31mers	GA87837	count_31mers (GA87837)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-22 06:49:37.837	2020-12-22 06:50:37.841	17m 50s	58.8s	general	380.6%	6.3%	6.9 GB	7.3 GB
5297	5a/31c884	532523	ariba_analysis	GA87837 - card	ariba_analysis (GA87837 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 06:49:32.836	2020-12-22 06:51:02.836	18m 45s	1m 30s	general	252.4%	0.8%	908.4 MB	16.3 GB
5299	42/2309ee	532524	minmer_sketch	GA87837	minmer_sketch (GA87837)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:49:12.833	2020-12-22 06:51:02.840	18m 30s	1m 44s	general	110.3%	0.0%	27.1 MB	3.1 GB
5309	ee/8d5e9b	532534	sequence_type	GA87607 - default - blast	sequence_type (GA87607 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:51:02.846	2020-12-22 06:51:07.838	16m 15s	6s	general	98.0%	0.1%	120.7 MB	142.2 MB
5288	e1/20c8fd	532512	call_variants	GA87801 - GA81666	call_variants (GA87801 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:47:07.832	2020-12-22 06:51:17.837	21m	4m 3s	general	221.7%	0.7%	885.1 MB	8 GB
5294	1d/d8786f	532520	minmer_query	GA87607 - refseq-k21-s1000.msh	minmer_query (GA87607 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:48:42.833	2020-12-22 06:51:37.837	19m 55s	2m 53s	general	141.7%	5.7%	7.2 GB	12 GB
5313	ce/607b99	532535	assembly_qc	GA87607 - quast	assembly_qc (GA87607 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 06:51:17.841	2020-12-22 06:51:37.839	16m 30s	18.9s	general	110.8%	0.1%	116.5 MB	3.3 GB
5308	81/3b4b78	532539	make_blastdb	GA87607	make_blastdb (GA87607)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:51:42.836	2020-12-22 06:51:42.838	16m	561ms	general	97.8%	0.0%	4.9 MB	32.5 MB
5289	4b/4a3e9b	532515	call_variants	GA87801 - GCF_000027305	call_variants (GA87801 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:47:42.833	2020-12-22 06:52:07.836	21m 35s	4m 19s	general	229.4%	0.7%	962.9 MB	8 GB
5310	c2/1123d4	532536	sequence_type	GA87607 - default - ariba	sequence_type (GA87607 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:51:12.836	2020-12-22 06:52:12.837	17m	59.1s	general	95.6%	0.1%	222.5 MB	6.4 GB
5301	b8/4d3b5c	532533	mapping_query	GA87837}	mapping_query (GA87837})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:51:02.845	2020-12-22 06:52:22.836	17m 35s	1m 10s	general	253.1%	0.4%	477.3 MB	900.9 MB
5283	86/43db98	532508	call_variants	GA87801 - GCF_900475535	call_variants (GA87801 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:46:22.860	2020-12-22 06:52:27.837	22m 35s	5m 58s	general	233.3%	0.7%	864.1 MB	8 GB
5311	8a/24d887	532537	annotate_genome	GA87607	annotate_genome (GA87607)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:51:37.842	2020-12-22 06:52:42.837	17m 20s	1m 3s	general	261.8%	0.0%	243.2 MB	390.4 MB
5296	df/5fdb2a	532522	call_variants_auto	GA87263 - GCF_900478325	call_variants_auto (GA87263 - GCF_900478325)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:48:52.835	2020-12-22 06:53:07.837	21m	4m 8s	general	230.6%	0.7%	904.4 MB	8 GB
5316	11/01eb3e	532541	blast_proteins	GA87289	blast_proteins (GA87289)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:52:23.140	2020-12-22 06:53:17.838	17m 15s	42.7s	general	112.8%	0.0%	59.5 MB	84 MB
5315	d9/a27c48	532542	blast_genes	GA87289	blast_genes (GA87289)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:52:27.840	2020-12-22 06:53:17.845	17m 15s	36.8s	general	113.0%	0.0%	25.2 MB	35.6 MB
5286	83/915b8d	532514	assemble_genome	GA87801	assemble_genome (GA87801)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 06:47:12.834	2020-12-22 06:53:27.838	23m 5s	6m 9s	general	232.8%	2.2%	2.4 GB	13.4 GB
5318	e2/e05893	532546	download_references	GA87620 - 1 reference(s)	download_references (GA87620 - 1 reference(s))	COMPLETED	0	-	/opt/bactopia/singularity/download_references-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:53:17.854	2020-12-22 06:53:32.837	15m 40s	7.4s	general	68.9%	0.2%	259 MB	325.5 MB
5300	4e/aef1d0	532526	ariba_analysis	GA87837 - vfdb_core	ariba_analysis (GA87837 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 06:49:37.839	2020-12-22 06:53:52.837	21m	4m 15s	general	245.0%	0.8%	1013.2 MB	17.1 GB
5314	bc/9530a2	532540	call_variants_auto	GA87289 - GCF_003425485	call_variants_auto (GA87289 - GCF_003425485)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:52:07.840	2020-12-22 06:54:07.839	18m 20s	1m 59s	general	211.7%	0.7%	927.6 MB	8 GB
5304	62/1a79df	532528	call_variants	GA87837 - GA54827	call_variants (GA87837 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:50:02.838	2020-12-22 06:54:27.839	20m 40s	4m 17s	general	232.9%	0.8%	1014.2 MB	8.1 GB
5319	2d/598307	532544	minmer_query	GA87620 - genbank-k31.json.gz	minmer_query (GA87620 - genbank-k31.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:53:17.851	2020-12-22 06:54:32.839	17m 25s	1m 13s	general	98.4%	4.0%	4.4 GB	4.4 GB
5320	3b/29caa3	532545	minmer_query	GA87620 - genbank-k51.json.gz	minmer_query (GA87620 - genbank-k51.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:53:17.853	2020-12-22 06:54:32.843	16m 45s	1m 11s	general	100.0%	3.4%	4.2 GB	4.2 GB
5306	4d/68cffe	532532	call_variants	GA87837 - GCF_000027305	call_variants (GA87837 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:50:37.844	2020-12-22 06:54:47.838	20m 5s	3m 59s	general	231.0%	0.7%	873.1 MB	8 GB
5317	a9/c14291	532543	minmer_query	GA87620 - genbank-k21.json.gz	minmer_query (GA87620 - genbank-k21.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:52:42.844	2020-12-22 06:54:47.842	18m 15s	2m 2s	general	99.8%	3.2%	4 GB	4 GB
5303	af/ef4b2b	532527	call_variants	GA87837 - GCF_900475535	call_variants (GA87837 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:49:37.840	2020-12-22 06:54:52.839	21m 50s	5m	general	230.0%	0.8%	1018.2 MB	8.1 GB
5307	3e/667a60	532531	call_variants	GA87837 - GA81666	call_variants (GA87837 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:50:37.843	2020-12-22 06:54:52.857	20m 30s	4m 3s	general	234.9%	0.8%	1 GB	8.1 GB
5324	cb/f96f1f	532549	blast_proteins	GA87263	blast_proteins (GA87263)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:54:07.843	2020-12-22 06:54:57.838	16m 55s	34.8s	general	111.2%	0.0%	25.2 MB	35.6 MB
5302	bc/b4de3e	532530	assemble_genome	GA87837	assemble_genome (GA87837)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 06:50:07.839	2020-12-22 06:55:12.838	21m 5s	5m 1s	general	242.9%	1.7%	2.2 GB	13.1 GB
5323	9f/9cec3e	532550	blast_genes	GA87263	blast_genes (GA87263)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:54:32.845	2020-12-22 06:55:17.838	16m 50s	33.4s	general	114.2%	0.0%	21 MB	34.9 MB
5327	ab/8704ef	532553	qc_original_summary	GA91328	qc_original_summary (GA91328)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 06:54:42.839	2020-12-22 06:55:22.838	16m 15s	36.2s	general	198.9%	0.5%	594.7 MB	3.5 GB
5322	37/de8181	532548	minmer_query	GA87620 - plsdb.msh	minmer_query (GA87620 - plsdb.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:53:52.851	2020-12-22 06:55:28.171	17m 30s	1m 30s	general	181.7%	2.5%	2.7 GB	6.5 GB
5333	e3/d08338	532560	download_references	GA87639 - 1 reference(s)	download_references (GA87639 - 1 reference(s))	COMPLETED	0	-	/opt/bactopia/singularity/download_references-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:55:22.842	2020-12-22 06:55:32.839	14m 55s	7.8s	general	79.5%	0.2%	258.7 MB	266 MB
5331	60/8f9d96	532557	qc_original_summary	GA91364	qc_original_summary (GA91364)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 06:54:57.846	2020-12-22 06:55:37.840	15m 45s	39.5s	general	196.2%	0.5%	597.5 MB	3.5 GB
5326	ae/e6205f	532551	antimicrobial_resistance	GA87289	antimicrobial_resistance (GA87289)	COMPLETED	0	-	/opt/bactopia/singularity/antimicrobial_resistance-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:54:32.846	2020-12-22 06:56:12.840	17m 30s	1m 36s	general	201.1%	0.0%	131.6 MB	252.1 MB
5277	c1/0549ed	532503	plasmid_blast	GA87262	plasmid_blast (GA87262)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	3 GB	1	2020-12-22 06:45:42.838	2020-12-22 06:56:27.839	27m	10m 45s	general	394.3%	2.5%	3.2 GB	3.3 GB
5339	3d/d4ac42	532565	make_blastdb	GA87620	make_blastdb (GA87620)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:56:27.845	2020-12-22 06:56:32.839	14m 45s	588ms	general	98.2%	0.0%	4.9 MB	31 MB
5321	30/bf9b21	532547	minmer_query	GA87620 - refseq-k21-s1000.msh	minmer_query (GA87620 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:53:27.858	2020-12-22 06:56:37.839	18m 45s	3m 7s	general	146.7%	6.6%	7.2 GB	12 GB
5312	ad/c7d05e	532538	assembly_qc	GA87607 - checkm	assembly_qc (GA87607 - checkm)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 06:51:37.843	2020-12-22 06:56:42.839	21m 10s	4m 56s	general	107.4%	21.3%	26.8 GB	29.8 GB
5336	1a/8b78cf	532562	minmer_query	GA87639 - genbank-k51.json.gz	minmer_query (GA87639 - genbank-k51.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:55:37.842	2020-12-22 06:56:42.844	15m 45s	1m 5s	general	100.1%	3.4%	4.3 GB	4.3 GB
5342	a3/39224f	532569	sequence_type	GA87620 - default - blast	sequence_type (GA87620 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:56:42.850	2020-12-22 06:56:47.840	14m 35s	3.7s	general	99.2%	0.0%	50.9 MB	72.6 MB
5330	86/a14bf6	532556	antimicrobial_resistance	GA87263	antimicrobial_resistance (GA87263)	COMPLETED	0	-	/opt/bactopia/singularity/antimicrobial_resistance-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:54:57.845	2020-12-22 06:57:02.840	17m 20s	2m 2s	general	193.7%	0.0%	129.5 MB	261.2 MB
5335	f8/49ad1e	532561	minmer_query	GA87639 - genbank-k31.json.gz	minmer_query (GA87639 - genbank-k31.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:55:28.691	2020-12-22 06:57:02.843	16m 5s	1m 35s	general	99.6%	4.1%	4.5 GB	4.5 GB
5344	b2/1a35d7	532567	assembly_qc	GA87620 - quast	assembly_qc (GA87620 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 06:56:42.846	2020-12-22 06:57:02.844	14m 55s	16s	general	114.7%	0.2%	204.2 MB	3.3 GB
5328	7c/bff221	532554	qc_reads	GA91328	qc_reads (GA91328)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-22 06:54:47.845	2020-12-22 06:57:07.840	17m 55s	2m 9s	general	398.6%	0.9%	989.8 MB	20.9 GB
5334	b6/f51d4c	532559	minmer_query	GA87639 - genbank-k21.json.gz	minmer_query (GA87639 - genbank-k21.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:55:22.841	2020-12-22 06:57:17.841	17m	1m 53s	general	98.9%	3.6%	4 GB	4 GB
5348	c1/3d74ba	532572	qc_final_summary	GA87866	qc_final_summary (GA87866)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 06:57:02.847	2020-12-22 06:57:22.841	14m 40s	19.8s	general	204.5%	0.5%	584.4 MB	3.6 GB
5332	a9/89bb69	532558	qc_reads	GA91364	qc_reads (GA91364)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-22 06:55:17.845	2020-12-22 06:57:37.842	17m 25s	2m 11s	general	376.9%	1.1%	1.4 GB	20.9 GB
5340	92/0cb221	532566	annotate_genome	GA87620	annotate_genome (GA87620)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:56:37.842	2020-12-22 06:57:37.854	15m 40s	55.6s	general	253.1%	0.2%	271.6 MB	31.2 GB
5338	d7/5ebf78	532564	minmer_query	GA87639 - plsdb.msh	minmer_query (GA87639 - plsdb.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:56:27.843	2020-12-22 06:57:42.841	16m 15s	1m 10s	general	160.4%	2.2%	2.7 GB	6.5 GB
5345	da/239b5c	532573	count_31mers	GA87866	count_31mers (GA87866)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-22 06:57:02.849	2020-12-22 06:57:52.841	14m 55s	48.4s	general	379.8%	5.6%	7.1 GB	7.3 GB
5341	79/0b6455	532570	sequence_type	GA87620 - default - ariba	sequence_type (GA87620 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:56:42.852	2020-12-22 06:57:57.851	15m 45s	1m 10s	general	84.9%	0.1%	212.5 MB	7.1 GB
5356	36/bab999	532582	qc_original_summary	GA91506	qc_original_summary (GA91506)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 06:57:42.846	2020-12-22 06:58:12.843	13m 50s	27s	general	202.4%	0.5%	588 MB	3.7 GB
5350	4c/311e62	532575	ariba_analysis	GA87866 - card	ariba_analysis (GA87866 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 06:57:07.855	2020-12-22 06:58:27.843	15m 30s	1m 17s	general	222.4%	0.7%	809.1 MB	16.3 GB
5347	7f/f5b673	532571	minmer_sketch	GA87866	minmer_sketch (GA87866)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:56:47.843	2020-12-22 06:58:42.842	16m	1m 47s	general	109.1%	0.0%	31.8 MB	3.1 GB
5346	e9/fb681a	532577	mapping_query	GA87866}	mapping_query (GA87866})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:57:37.866	2020-12-22 06:58:52.842	15m 30s	1m 8s	general	272.0%	0.4%	506.5 MB	930.1 MB
5337	6b/fa8663	532563	minmer_query	GA87639 - refseq-k21-s1000.msh	minmer_query (GA87639 - refseq-k21-s1000.msh)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 06:56:12.842	2020-12-22 06:59:02.843	18m	2m 48s	general	128.2%	6.6%	7.2 GB	12 GB
5362	65/f08b2e	532588	sequence_type	GA87639 - default - blast	sequence_type (GA87639 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:58:52.854	2020-12-22 06:59:02.845	13m 20s	5.6s	general	100.2%	0.1%	121.1 MB	141.3 MB
5364	5d/510612	532589	make_blastdb	GA87639	make_blastdb (GA87639)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:59:02.847	2020-12-22 06:59:02.848	13m 5s	461ms	general	97.5%	0.0%	5.1 MB	32.5 MB
5360	e1/1d1b46	532586	assembly_qc	GA87639 - quast	assembly_qc (GA87639 - quast)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 06:58:52.850	2020-12-22 06:59:12.842	13m 45s	17.7s	general	111.1%	0.1%	121.6 MB	3.3 GB
5357	35/f3d59e	532583	qc_reads	GA91506	qc_reads (GA91506)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	4	4h	-	3 GB	1	2020-12-22 06:57:52.844	2020-12-22 06:59:47.844	14m 30s	1m 45s	general	367.9%	0.8%	985.4 MB	20.9 GB
5361	35/0d1c51	532587	sequence_type	GA87639 - default - ariba	sequence_type (GA87639 - default - ariba)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:58:52.852	2020-12-22 06:59:52.844	14m 20s	57.6s	general	96.4%	0.1%	250.2 MB	6.5 GB
5363	59/dd9ce3	532590	annotate_genome	GA87639	annotate_genome (GA87639)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 06:59:02.851	2020-12-22 07:00:17.845	14m	1m 11s	general	257.8%	0.0%	245.1 MB	388.8 MB
5369	50/36b1f9	532591	minmer_sketch	GA87875	minmer_sketch (GA87875)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 06:59:02.852	2020-12-22 07:00:47.846	14m 30s	1m 42s	general	111.0%	0.0%	27.4 MB	3.1 GB
5367	cf/79d4d8	532593	ariba_analysis	GA87875 - card	ariba_analysis (GA87875 - card)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 06:59:47.851	2020-12-22 07:01:07.846	14m 45s	1m 16s	general	214.3%	0.6%	779 MB	16.3 GB
5349	4f/92c508	532574	ariba_analysis	GA87866 - vfdb_core	ariba_analysis (GA87866 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 06:57:07.853	2020-12-22 07:01:22.846	18m 25s	4m 16s	general	261.0%	0.8%	1 GB	17.1 GB
5365	d5/dbb9ed	532594	count_31mers	GA87875	count_31mers (GA87875)	COMPLETED	0	-	/opt/bactopia/singularity/count_31mers-1.5.x.simg	4	4h	-	8 GB	1	2020-12-22 07:00:17.854	2020-12-22 07:01:27.847	15m 5s	1m 11s	general	357.5%	6.5%	7.1 GB	7.3 GB
5372	0f/586725	532596	qc_final_summary	GA87875	qc_final_summary (GA87875)	COMPLETED	0	-	/opt/bactopia/singularity/qc_reads-1.5.x.simg	2	4h	-	1 GB	1	2020-12-22 07:01:07.853	2020-12-22 07:01:27.849	14m 50s	19.8s	general	215.9%	0.4%	581.8 MB	3.5 GB
5353	07/ac18d2	532580	call_variants	GA87866 - GCF_000027305	call_variants (GA87866 - GCF_000027305)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:57:37.874	2020-12-22 07:01:42.847	17m 35s	4m 3s	general	232.3%	0.7%	981.6 MB	8.1 GB
5355	07/018ae7	532581	call_variants	GA87866 - GA54827	call_variants (GA87866 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:57:42.844	2020-12-22 07:02:02.849	17m 40s	4m 13s	general	233.0%	0.6%	795.9 MB	8 GB
5354	ee/2ba65a	532579	call_variants	GA87866 - GA81666	call_variants (GA87866 - GA81666)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:57:37.869	2020-12-22 07:02:07.849	18m 5s	4m 27s	general	228.9%	0.7%	895.4 MB	8 GB
5376	a6/7129ba	532603	download_references	GA87640 - 1 reference(s)	download_references (GA87640 - 1 reference(s))	COMPLETED	0	-	/opt/bactopia/singularity/download_references-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 07:02:12.850	2020-12-22 07:02:22.850	14m 20s	7.8s	general	80.3%	0.2%	258.7 MB	266 MB
5343	da/d25857	532568	assembly_qc	GA87620 - checkm	assembly_qc (GA87620 - checkm)	COMPLETED	0	-	/opt/bactopia/singularity/assembly_qc-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 06:56:42.848	2020-12-22 07:02:32.851	20m 25s	5m 41s	general	104.4%	21.3%	26.8 GB	29.8 GB
5351	b6/c8f11c	532576	call_variants	GA87866 - GCF_900475535	call_variants (GA87866 - GCF_900475535)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:57:17.843	2020-12-22 07:02:42.850	19m 40s	5m 22s	general	239.7%	0.8%	1001.8 MB	8.1 GB
5358	41/45f9de	532584	call_variants_auto	GA87363 - GCF_003351585	call_variants_auto (GA87363 - GCF_003351585)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 06:58:12.846	2020-12-22 07:02:57.861	17m 40s	4m 40s	general	230.9%	0.5%	749.6 MB	8 GB
5352	44/aee6a3	532578	assemble_genome	GA87866	assemble_genome (GA87866)	COMPLETED	0	-	/opt/bactopia/singularity/assemble_genome-1.5.x.simg	3	30m	-	8 GB	1	2020-12-22 06:57:37.867	2020-12-22 07:03:07.850	19m 45s	5m 27s	general	234.5%	1.4%	1.8 GB	12.8 GB
5366	d5/1b878a	532600	mapping_query	GA87875}	mapping_query (GA87875})	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	4	4h	-	1 GB	1	2020-12-22 07:02:02.856	2020-12-22 07:03:22.852	16m 10s	1m 14s	general	261.5%	0.3%	408.4 MB	876.9 MB
5368	f9/1179b3	532592	ariba_analysis	GA87875 - vfdb_core	ariba_analysis (GA87875 - vfdb_core)	COMPLETED	0	-	/opt/bactopia/singularity/ariba_analysis-1.5.x.simg	3	4h	-	2 GB	1	2020-12-22 06:59:12.845	2020-12-22 07:03:27.851	17m 5s	4m 12s	general	251.8%	0.8%	1.1 GB	17 GB
5371	eb/cb78fc	532597	call_variants	GA87875 - GA54827	call_variants (GA87875 - GA54827)	COMPLETED	0	-	/opt/bactopia/singularity/call_variants-1.5.x.simg	3	4h	-	4 GB	1	2020-12-22 07:01:22.852	2020-12-22 07:03:42.852	16m 40s	2m 14s	general	204.6%	0.7%	801 MB	8 GB
5383	6e/d3cd90	532609	make_blastdb	GA87640	make_blastdb (GA87640)	COMPLETED	0	-	/opt/bactopia/singularity/annotate_genome-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 07:03:42.857	2020-12-22 07:03:42.859	14m 50s	564ms	general	97.0%	0.0%	5 MB	32.5 MB
5387	80/13a6e0	532613	sequence_type	GA87640 - default - blast	sequence_type (GA87640 - default - blast)	COMPLETED	0	-	/opt/bactopia/singularity/sequence_type-1.5.x.simg	1	4h	-	1 GB	1	2020-12-22 07:03:42.862	2020-12-22 07:03:47.852	13m 45s	3.5s	general	100.9%	0.1%	120.4 MB	141.2 MB
5378	81/668ba4	532604	minmer_query	GA87640 - genbank-k31.json.gz	minmer_query (GA87640 - genbank-k31.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 07:02:42.854	2020-12-22 07:03:52.851	15m 45s	1m 7s	general	99.8%	3.9%	4.3 GB	4.3 GB
5379	fa/86f88e	532605	minmer_query	GA87640 - genbank-k51.json.gz	minmer_query (GA87640 - genbank-k51.json.gz)	COMPLETED	0	-	/opt/bactopia/singularity/minmers-1.5.x.simg	4	4h	-	5 GB	1	2020-12-22 07:03:07.861	2020-12-22 07:04:07.851	15m 45s	59s	general	99.9%	3.4%	4.2 GB	4.2 GB
